subject,block,trial,choices,choices_L,outcomes,opt_act,blocks,pe,choice_nll,alpha_pos,alpha_neg,beta,ev_l,ev_r,alpha_pos_sim,alpha_neg_sim,beta_sim,model
0,0,11,0,1.0,-1.0,1.0,numberbar_mixed,-0.40369669463486757,0.35588162457319283,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.5963033053651324,-0.2131023846949175,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,12,1,0.0,-1.0,0.0,numberbar_mixed,-0.7868976153050825,0.7243182655835153,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8370289787408824,-0.2131023846949175,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,13,1,0.0,1.0,0.0,numberbar_mixed,1.6823320336852787,0.559592137767569,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8370289787408824,-0.6823320336852786,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,14,1,0.0,-1.0,0.0,numberbar_mixed,-0.7919344311309193,0.725872686478989,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8370289787408824,-0.20806556886908067,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,15,1,0.0,-1.0,0.0,numberbar_mixed,-0.31970131221509623,0.5603678353962086,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8370289787408824,-0.6802986877849038,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,16,1,0.0,-1.0,0.0,numberbar_mixed,-0.12906236301166418,0.48687838651902476,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8370289787408824,-0.8709376369883358,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,17,0,1.0,1.0,0.0,numberbar_mixed,1.8370289787408824,0.5428076980678916,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8370289787408824,-0.9478979506504258,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,18,0,1.0,1.0,0.0,numberbar_mixed,1.3191518759647871,0.7258057269838942,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.319151875964787,-0.9478979506504258,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,19,0,1.0,1.0,0.0,numberbar_mixed,0.9472695814815837,0.8247990231407292,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.05273041851841631,-0.9478979506504258,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,20,0,1.0,-1.0,0.0,numberbar_mixed,-1.3197753220462027,0.8768198634482888,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.31977532204620274,-0.9478979506504258,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,21,0,1.0,1.0,0.0,numberbar_mixed,1.46721106482928,0.677916951436307,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.4672110648292801,-0.9478979506504258,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,22,0,1.0,1.0,0.0,numberbar_mixed,1.0535893831856864,0.7997284688448227,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.053589383185686346,-0.9478979506504258,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,23,1,0.0,-1.0,0.0,numberbar_mixed,-0.05210204934957419,0.13652578459505949,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.2434281508838288,-0.9478979506504258,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,24,0,1.0,-1.0,1.0,numberbar_mixed,-1.2434281508838287,0.8690462359532017,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.2434281508838288,-0.9789665748938742,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,25,1,0.0,1.0,1.0,numberbar_mixed,1.978966574893874,0.3219993789589749,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.4980321654722529,-0.9789665748938742,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,26,0,1.0,-1.0,1.0,numberbar_mixed,-0.5019678345277472,0.4702485978375313,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.4980321654722529,-0.42107582403635513,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,27,1,0.0,1.0,1.0,numberbar_mixed,1.4210758240363552,0.6416588618349024,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,-0.42107582403635513,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,28,1,0.0,1.0,1.0,numberbar_mixed,1.020460134739215,0.7690256832009071,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,-0.020460134739214986,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,29,1,0.0,1.0,1.0,numberbar_mixed,0.7327820718490644,0.8386490549779184,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,0.2672179281509356,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,30,1,0.0,1.0,1.0,numberbar_mixed,0.5262033729133705,0.8774007072362119,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,0.4737966270866295,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,31,1,0.0,1.0,1.0,numberbar_mixed,0.3778613046123218,0.9000437375848578,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,0.6221386953876782,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,32,1,0.0,1.0,1.0,numberbar_mixed,0.27133837005418016,0.9139331399912731,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,0.7286616299458198,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,33,1,0.0,1.0,1.0,numberbar_mixed,0.194845331249773,0.9228034885164996,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,0.805154668750227,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,0,34,1,0.0,-1.0,1.0,numberbar_mixed,-1.8600835440182932,0.9286480233690474,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7973572443881264,0.8600835440182932,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,0,0,1.0,-1.0,1.0,numberbar_neg,-1.0,0.5,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.0,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,1,1,0.0,0.0,1.0,numberbar_neg,0.0,0.7156970431390184,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.5963033053651324,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,2,1,0.0,-1.0,1.0,numberbar_neg,-1.0,0.7156970431390184,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.5963033053651324,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,3,1,0.0,0.0,1.0,numberbar_neg,0.5963033053651324,0.5,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.5963033053651324,-0.5963033053651324,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,4,0,1.0,-1.0,1.0,numberbar_neg,-0.40369669463486757,0.43529878631805946,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.5963033053651324,-0.42819935505621204,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,5,0,1.0,-1.0,1.0,numberbar_neg,-0.16297102125911755,0.3468388616064028,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8370289787408824,-0.42819935505621204,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,6,1,0.0,0.0,1.0,numberbar_neg,0.42819935505621204,0.6864169727274341,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9342091373964255,-0.42819935505621204,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,7,0,1.0,-1.0,1.0,numberbar_neg,-0.06579086260357447,0.2748178949696566,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9342091373964255,-0.30748561348034614,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,8,1,0.0,0.0,1.0,numberbar_neg,0.30748561348034614,0.737120056139992,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9734404462297602,-0.30748561348034614,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,9,0,1.0,-1.0,1.0,numberbar_neg,-0.026559553770239774,0.2377129541793176,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9734404462297602,-0.22080230009915144,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,10,1,0.0,-1.0,1.0,numberbar_neg,-0.7791976999008485,0.7667016316669475,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9892779959319772,-0.22080230009915144,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,11,1,0.0,0.0,1.0,numberbar_neg,0.6854404640829359,0.6154811089200679,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9892779959319772,-0.6854404640829359,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,12,1,0.0,-1.0,0.0,numberbar_neg,-0.5077921554199288,0.6834301355773336,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9892779959319772,-0.49220784458007116,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,13,1,0.0,-1.0,0.0,numberbar_neg,-0.20499401470454015,0.5746327832114012,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9892779959319772,-0.7950059852954598,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,14,1,0.0,0.0,0.0,numberbar_neg,0.9172445938438457,0.5278522627105321,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9892779959319772,-0.9172445938438457,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,15,0,1.0,0.0,0.0,numberbar_neg,0.9892779959319772,0.3747558462319881,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9892779959319772,-0.6586640388857685,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,16,1,0.0,0.0,0.0,numberbar_neg,0.6586640388857685,0.5200104593180433,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7103904942636331,-0.6586640388857685,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,17,1,0.0,-1.0,0.0,numberbar_neg,-0.5270200347507624,0.5908709123013436,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7103904942636331,-0.4729799652492376,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,18,0,1.0,0.0,0.0,numberbar_neg,0.7103904942636331,0.5297116445989776,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.7103904942636331,-0.7872437539647641,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,19,1,0.0,-1.0,0.0,numberbar_neg,-0.2127562460352359,0.39435424159188004,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.5101242081753823,-0.7872437539647641,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,20,0,1.0,0.0,0.0,numberbar_neg,0.5101242081753823,0.6514606243688784,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.5101242081753823,-0.9141110067126526,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,21,1,0.0,-1.0,0.0,numberbar_neg,-0.08588899328734745,0.29982824040587025,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.3663150195109283,-0.9141110067126526,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,22,0,1.0,0.0,0.0,numberbar_neg,0.3663150195109283,0.7165495426155798,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.3663150195109283,-0.9653268973043815,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,23,0,1.0,0.0,0.0,numberbar_neg,0.26304709984113905,0.7478716050130239,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.26304709984113905,-0.9653268973043815,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,24,1,0.0,0.0,1.0,numberbar_neg,0.9653268973043815,0.23110130191135192,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.18889145421122958,-0.9653268973043815,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,25,1,0.0,-1.0,1.0,numberbar_neg,-0.3068085467159306,0.3141531024002508,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.18889145421122958,-0.6931914532840694,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,26,1,0.0,0.0,1.0,numberbar_neg,0.8761424038050515,0.25654108269921067,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.18889145421122958,-0.8761424038050515,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,27,0,1.0,-1.0,1.0,numberbar_neg,-0.8111085457887705,0.6641004536310797,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.18889145421122958,-0.6291489731337304,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,28,0,1.0,-1.0,1.0,numberbar_neg,-0.32744183892502077,0.4832044356966544,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.6725581610749792,-0.6291489731337304,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,29,1,0.0,0.0,1.0,numberbar_neg,0.6291489731337304,0.5913399103664148,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8678128119408064,-0.6291489731337304,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,30,0,1.0,-1.0,1.0,numberbar_neg,-0.1321871880591936,0.3443186754322647,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.8678128119408064,-0.45178549591500233,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,31,0,1.0,0.0,1.0,numberbar_neg,0.9466364691074259,0.31731368054258796,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.9466364691074259,-0.45178549591500233,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,32,1,0.0,0.0,1.0,numberbar_neg,0.45178549591500233,0.5873383944117283,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.6797700463798091,-0.45178549591500233,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,33,1,0.0,-1.0,1.0,numberbar_neg,-0.6755774180119667,0.6341728779690312,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.6797700463798091,-0.32442258198803325,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,1,34,1,0.0,0.0,1.0,numberbar_neg,0.7272716293786108,0.48162240126227646,0.28191014337239984,0.5963033053651324,1.5482331322091114,-0.6797700463798091,-0.7272716293786108,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,0,1,0.0,0.0,0.0,numberbar_pos,0.0,0.5,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.0,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,1,0,1.0,1.0,0.0,numberbar_pos,1.0,0.5,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.0,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,2,0,1.0,1.0,0.0,numberbar_pos,0.7180898566276002,0.6074158228918919,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.28191014337239984,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,3,0,1.0,0.0,0.0,numberbar_pos,-0.48434695780855264,0.679152988670728,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.48434695780855264,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,4,1,0.0,1.0,0.0,numberbar_pos,1.0,0.4248914972180637,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.19552926592376635,0.0,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,5,1,0.0,0.0,0.0,numberbar_pos,-0.28191014337239984,0.5333846896666793,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.19552926592376635,0.28191014337239984,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,6,1,0.0,0.0,0.0,numberbar_pos,-0.11380619306347944,0.4684105392608201,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.19552926592376635,0.11380619306347944,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,7,1,0.0,0.0,0.0,numberbar_pos,-0.04594318396870424,0.44235887378803773,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.19552926592376635,0.04594318396870424,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,8,1,0.0,0.0,0.0,numberbar_pos,-0.01854711150916754,0.4319230014777179,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.19552926592376635,0.01854711150916754,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,9,0,1.0,1.0,0.0,numberbar_pos,0.8044707340762336,0.5722733981619772,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.19552926592376635,0.0074874076112752454,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,10,1,0.0,0.0,0.0,numberbar_pos,-0.0074874076112752454,0.344737187775182,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.42231772590609706,0.0074874076112752454,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,11,0,1.0,0.0,0.0,numberbar_pos,-0.42231772590609706,0.6568226201424456,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.42231772590609706,0.0030226417040557663,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,12,1,0.0,1.0,1.0,numberbar_pos,0.9969773582959442,0.4355417324944984,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.17048827003400535,0.0030226417040557663,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,13,1,0.0,0.0,1.0,numberbar_pos,-0.2840806717203018,0.5438539069919481,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.17048827003400535,0.2840806717203018,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,14,1,0.0,1.0,1.0,numberbar_pos,0.8853175718168612,0.47841331378511615,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.17048827003400535,0.11468242818313876,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,15,0,1.0,0.0,1.0,numberbar_pos,-0.17048827003400535,0.4255556308340066,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.17048827003400535,0.364262431784135,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,16,0,1.0,0.0,1.0,numberbar_pos,-0.06882555108674471,0.3876015705573753,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.06882555108674471,0.364262431784135,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,17,1,0.0,1.0,1.0,numberbar_pos,0.635737568215865,0.6273689587355963,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.027784647480142054,0.364262431784135,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,18,1,0.0,1.0,1.0,numberbar_pos,0.4565166992129097,0.6896367751010293,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.027784647480142054,0.5434833007870903,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,19,0,1.0,1.0,1.0,numberbar_pos,0.9722153525198579,0.26939894355744015,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.027784647480142054,0.6721799889140964,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,20,1,0.0,1.0,1.0,numberbar_pos,0.32782001108590364,0.6395331715682746,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.3018620168978634,0.6721799889140964,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,21,0,1.0,1.0,1.0,numberbar_pos,0.6981379831021366,0.32818186813318917,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.3018620168978634,0.7645957752396652,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,22,1,0.0,1.0,1.0,numberbar_pos,0.23540422476033485,0.6014974981907149,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.4986741958079048,0.7645957752396652,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,23,1,0.0,1.0,1.0,numberbar_pos,0.16904138600768026,0.6258499546433951,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.4986741958079048,0.8309586139923197,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,24,1,0.0,0.0,0.0,numberbar_pos,-0.8786130953576141,0.6429598390570826,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.4986741958079048,0.8786130953576141,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,25,0,1.0,1.0,0.0,numberbar_pos,0.5013258041920952,0.5554994049691935,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.4986741958079048,0.35469320245877856,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,26,0,1.0,1.0,0.0,numberbar_pos,0.359996974856018,0.6086702537444156,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.640003025143982,0.35469320245877856,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,27,1,0.0,1.0,0.0,numberbar_pos,0.6453067975412214,0.35460653192733355,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.7414898239392722,0.35469320245877856,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,28,1,0.0,1.0,0.0,numberbar_pos,0.4633882657271915,0.4213585129393309,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.7414898239392722,0.5366117342728085,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,29,0,1.0,1.0,0.0,numberbar_pos,0.2585101760607278,0.528705247315047,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.7414898239392722,0.6672455867010487,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,30,1,0.0,1.0,0.0,numberbar_pos,0.3327544132989513,0.4433005763976459,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.8143664647357763,0.6672455867010487,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,31,0,1.0,1.0,0.0,numberbar_pos,0.18563353526422366,0.5206239299602322,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.8143664647357763,0.7610524310619549,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,32,0,1.0,1.0,0.0,numberbar_pos,0.13330155872316096,0.5408002417735823,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.866698441276839,0.7610524310619549,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,33,0,1.0,1.0,0.0,numberbar_pos,0.0957224971917503,0.5552104053843093,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.9042775028082497,0.7610524310619549,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
0,2,34,1,0.0,0.0,0.0,numberbar_pos,-0.7610524310619549,0.4344973603625601,0.28191014337239984,0.5963033053651324,1.5482331322091114,0.9312626457155402,0.7610524310619549,0.1346476029274129,0.6294120136235434,2.2502464788112264,sim_valence
1,0,0,1,0.0,1.0,1.0,numberbar_mixed,1.0,0.5,0.796546027007767,0.5225529708449653,1.2787362310056416,0.0,0.0,0.35218160085256595,0.30247337751385556,1.7587388767436711,sim_valence
1,0,1,1,0.0,-1.0,1.0,numberbar_mixed,-1.7965460270077669,0.7346944005965074,0.796546027007767,0.5225529708449653,1.2787362310056416,0.0,0.796546027007767,0.35218160085256595,0.30247337751385556,1.7587388767436711,sim_valence
1,0,2,1,0.0,1.0,1.0,numberbar_mixed,1.142244436664861,0.4546516818947857,0.796546027007767,0.5225529708449653,1.2787362310056416,0.0,-0.14224443666486086,0.35218160085256595,0.30247337751385556,1.7587388767436711,sim_valence
1,0,3,1,0.0,1.0,1.0,numberbar_mixed,0.23239416876774088,0.7274187129942087,0.796546027007767,0.5225529708449653,1.2787362310056416,0.0,0.7676058312322591,0.35218160085256595,0.30247337751385556,1.7587388767436711,sim_valence
1,0,4,1,0.0,1.0,1.0,numberbar_mixed,0.04728151693602434,0.7717599521384528,0.796546027007767,0.5225529708449653,1.2787362310056416,0.0,0.9527184830639757,0.35218160085256595,0.30247337751385556,1.7587388767436711,sim_valence
1,0,5,0,1.0,-1.0,1.0,numberbar_mixed,-1.0,0.21986808333462268,0.796546027007767,0.5225529708449653,1.2787362310056416,0.0,0.9903803875302662,0.35218160085256595,0.30247337751385556,1.7587388767436711,sim_valence
