subject,block,trial,choices,choices_L,outcomes,opt_act,blocks,pe,choice_nll,alpha,beta,ev_l,ev_r,alpha_sim,beta_sim,model
0,1,15,0,1.0,0.0,0.0,numberbar_neg,0.027833424883663582,0.8543832687610191,0.8331556897381421,2.1971351361743237,-0.027833424883663582,-0.8331556897381421,0.7640375608540169,2.1056186333026816,sim_basic
0,1,16,1,0.0,-1.0,0.0,numberbar_neg,-0.16684431026185786,0.1393915838982826,0.8331556897381421,2.1971351361743237,-0.0046438485769400815,-0.8331556897381421,0.7640375608540169,2.1056186333026816,sim_basic
0,1,17,1,0.0,-1.0,0.0,numberbar_neg,-0.02783702386675513,0.10661720350548735,0.8331556897381421,2.1971351361743237,-0.0046438485769400815,-0.9721629761332449,0.7640375608540169,2.1056186333026816,sim_basic
0,1,18,0,1.0,-1.0,0.0,numberbar_neg,-0.9953561514230599,0.8981400781653928,0.8331556897381421,2.1971351361743237,-0.0046438485769400815,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,19,0,1.0,-1.0,0.0,numberbar_neg,-0.16606951054907781,0.5877502298227566,0.8331556897381421,2.1971351361743237,-0.8339304894509222,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,20,0,1.0,0.0,0.0,numberbar_neg,0.9722922470569147,0.5126655887565676,0.8331556897381421,2.1971351361743237,-0.9722922470569147,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,21,0,1.0,0.0,0.0,numberbar_neg,0.16222142933316286,0.861822262941231,0.8331556897381421,2.1971351361743237,-0.16222142933316286,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,22,0,1.0,-1.0,0.0,numberbar_neg,-0.9729342775132157,0.893543979114223,0.8331556897381421,2.1971351361743237,-0.027065722486784266,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,23,0,1.0,0.0,0.0,numberbar_neg,0.8376714515381886,0.5857572440018323,0.8331556897381421,2.1971351361743237,-0.8376714515381886,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,24,0,1.0,-1.0,1.0,numberbar_neg,-0.8602392844420617,0.8675947549053792,0.8331556897381421,2.1971351361743237,-0.13976071555793834,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,25,0,1.0,-1.0,1.0,numberbar_neg,-0.1435260300728899,0.5756989403503094,0.8331556897381421,2.1971351361743237,-0.8564739699271101,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,26,1,0.0,0.0,1.0,numberbar_neg,0.9953555509532084,0.48939928436451935,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,1,27,1,0.0,0.0,1.0,numberbar_neg,0.1660694103640996,0.8556529632866707,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.1660694103640996,0.7640375608540169,2.1056186333026816,sim_basic
0,1,28,1,0.0,-1.0,1.0,numberbar_neg,-0.9722922637722083,0.889303248547532,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.02770773622779163,0.7640375608540169,2.1056186333026816,sim_basic
0,1,29,1,0.0,0.0,1.0,numberbar_neg,0.8377785678779855,0.5753733222344897,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.8377785678779855,0.7640375608540169,2.1056186333026816,sim_basic
0,1,30,1,0.0,0.0,1.0,numberbar_neg,0.13977858730976955,0.8626419850775884,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.13977858730976955,0.7640375608540169,2.1056186333026816,sim_basic
0,1,31,1,0.0,0.0,1.0,numberbar_neg,0.023321261989075373,0.8902484564497156,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.023321261989075373,0.7640375608540169,2.1056186333026816,sim_basic
0,1,32,1,0.0,0.0,1.0,numberbar_neg,0.0038910198710033657,0.8943506506909629,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.0038910198710033657,0.7640375608540169,2.1056186333026816,sim_basic
0,1,33,1,0.0,0.0,1.0,numberbar_neg,0.0006491945265927395,0.8950217720275343,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.0006491945265927395,0.7640375608540169,2.1056186333026816,sim_basic
0,1,34,1,0.0,0.0,1.0,numberbar_neg,0.000108314413015139,0.895133377821952,0.8331556897381421,2.1971351361743237,-0.976053498507866,-0.000108314413015139,0.7640375608540169,2.1056186333026816,sim_basic
0,2,0,0,1.0,1.0,0.0,numberbar_pos,1.0,0.5,0.8331556897381421,2.1971351361743237,0.0,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,1,0,1.0,1.0,0.0,numberbar_pos,0.16684431026185786,0.8618279060362161,0.8331556897381421,2.1971351361743237,0.8331556897381421,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,2,1,0.0,0.0,0.0,numberbar_pos,0.0,0.10564924602786398,0.8331556897381421,2.1971351361743237,0.9721629761332449,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,3,0,1.0,1.0,0.0,numberbar_pos,0.02783702386675513,0.894350753972136,0.8331556897381421,2.1971351361743237,0.9721629761332449,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,4,1,0.0,0.0,0.0,numberbar_pos,0.0,0.10093027536017715,0.8331556897381421,2.1971351361743237,0.9953555509532084,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,5,0,1.0,0.0,0.0,numberbar_pos,-0.9953555509532084,0.8990697246398228,0.8331556897381421,2.1971351361743237,0.9953555509532084,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,6,0,1.0,0.0,0.0,numberbar_pos,-0.1660694103640996,0.5902204881033772,0.8331556897381421,2.1971351361743237,0.1660694103640996,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,7,1,0.0,0.0,0.0,numberbar_pos,0.0,0.4847852884278874,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,8,1,0.0,0.0,0.0,numberbar_pos,0.0,0.4847852884278874,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,9,1,0.0,0.0,0.0,numberbar_pos,0.0,0.4847852884278874,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,10,1,0.0,0.0,0.0,numberbar_pos,0.0,0.4847852884278874,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,11,1,0.0,1.0,0.0,numberbar_pos,1.0,0.4847852884278874,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.0,0.7640375608540169,2.1056186333026816,sim_basic
0,2,12,1,0.0,1.0,1.0,numberbar_pos,0.16684431026185786,0.8544176225276686,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.8331556897381421,0.7640375608540169,2.1056186333026816,sim_basic
0,2,13,1,0.0,1.0,1.0,numberbar_pos,0.02783702386675513,0.8884589531371315,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.9721629761332449,0.7640375608540169,2.1056186333026816,sim_basic
0,2,14,1,0.0,1.0,1.0,numberbar_pos,0.004644449046791621,0.8934097247726063,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.9953555509532084,0.7640375608540169,2.1056186333026816,sim_basic
0,2,15,1,0.0,1.0,1.0,numberbar_pos,0.0007748998977582522,0.8942166487314159,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.9992251001022417,0.7640375608540169,2.1056186333026816,sim_basic
0,2,16,1,0.0,1.0,1.0,numberbar_pos,0.00012928763896347117,0.8943507539721361,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.9998707123610365,0.7640375608540169,2.1056186333026816,sim_basic
0,2,17,1,0.0,1.0,1.0,numberbar_pos,2.1570906948209512e-05,0.8943731140692187,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.9999784290930518,0.7640375608540169,2.1056186333026816,sim_basic
0,2,18,1,0.0,1.0,1.0,numberbar_pos,3.5989830915461596e-06,0.8943768443179185,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.9999964010169085,0.7640375608540169,2.1056186333026816,sim_basic
0,2,19,1,0.0,0.0,1.0,numberbar_pos,-0.9999993995301485,0.894377466677381,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.9999993995301485,0.7640375608540169,2.1056186333026816,sim_basic
0,2,20,0,1.0,0.0,1.0,numberbar_pos,-0.02770773622779163,0.42416426613741043,0.8331556897381421,2.1971351361743237,0.02770773622779163,0.16684421007687966,0.7640375608540169,2.1056186333026816,sim_basic
0,2,21,0,1.0,1.0,1.0,numberbar_pos,0.9953771218601566,0.4118259283519108,0.8331556897381421,2.1971351361743237,0.004622878139843387,0.16684421007687966,0.7640375608540169,2.1056186333026816,sim_basic
0,2,22,0,1.0,0.0,1.0,numberbar_pos,-0.833926990652809,0.812398509890094,0.8331556897381421,2.1971351361743237,0.833926990652809,0.16684421007687966,0.7640375608540169,2.1056186333026816,sim_basic
0,2,23,0,1.0,0.0,1.0,numberbar_pos,-0.1391359735642147,0.48478501388397316,0.8331556897381421,2.1971351361743237,0.1391359735642147,0.16684421007687966,0.7640375608540169,2.1056186333026816,sim_basic
0,2,24,1,0.0,0.0,0.0,numberbar_pos,-0.16684421007687966,0.5782454398430379,0.8331556897381421,2.1971351361743237,0.023214045541933487,0.16684421007687966,0.7640375608540169,2.1056186333026816,sim_basic
0,2,25,0,1.0,1.0,0.0,numberbar_pos,0.9767859544580665,0.49746070398522446,0.8331556897381421,2.1971351361743237,0.023214045541933487,0.027837007151461507,0.7640375608540169,2.1056186333026816,sim_basic
0,2,26,0,1.0,1.0,0.0,numberbar_pos,0.16297117884502665,0.8554378304887451,0.8331556897381421,2.1971351361743237,0.8370288211549733,0.027837007151461507,0.7640375608540169,2.1056186333026816,sim_basic
0,2,27,1,0.0,1.0,0.0,numberbar_pos,0.9721629928485385,0.11142854063911148,0.8331556897381421,2.1971351361743237,0.9728091860730397,0.027837007151461507,0.7640375608540169,2.1056186333026816,sim_basic
0,2,28,1,0.0,0.0,0.0,numberbar_pos,-0.8378001359960822,0.42638074868895665,0.8331556897381421,2.1971351361743237,0.9728091860730397,0.8378001359960822,0.7640375608540169,2.1056186333026816,sim_basic
0,2,29,0,1.0,1.0,0.0,numberbar_pos,0.027190813926960322,0.8617942327749369,0.8331556897381421,2.1971351361743237,0.9728091860730397,0.13978218582755708,0.7640375608540169,2.1056186333026816,sim_basic
0,2,30,0,1.0,1.0,0.0,numberbar_pos,0.004536632595102175,0.8676165466363618,0.8331556897381421,2.1971351361743237,0.9954633674048978,0.13978218582755708,0.7640375608540169,2.1056186333026816,sim_basic
0,2,31,0,1.0,1.0,0.0,numberbar_pos,0.0007569113362413393,0.8685674836487557,0.8331556897381421,2.1971351361743237,0.9992430886637587,0.13978218582755708,0.7640375608540169,2.1056186333026816,sim_basic
0,2,32,0,1.0,1.0,0.0,numberbar_pos,0.0001262863498245892,0.8687255766108739,0.8331556897381421,2.1971351361743237,0.9998737136501754,0.13978218582755708,0.7640375608540169,2.1056186333026816,sim_basic
0,2,33,0,1.0,1.0,0.0,numberbar_pos,2.107015893193509e-05,0.8687519378033562,0.8331556897381421,2.1971351361743237,0.9999789298410681,0.13978218582755708,0.7640375608540169,2.1056186333026816,sim_basic
0,2,34,0,1.0,1.0,0.0,numberbar_pos,3.5154361340827833e-06,0.8687563355808741,0.8331556897381421,2.1971351361743237,0.9999964845638659,0.13978218582755708,0.7640375608540169,2.1056186333026816,sim_basic
1,0,0,1,0.0,1.0,1.0,numberbar_mixed,1.0,0.5,0.3119080409914549,3.014866032733831,0.0,0.0,0.44175627638130827,2.2683150811501482,sim_basic
1,0,1,1,0.0,1.0,1.0,numberbar_mixed,0.688091959008545,0.7191725635083153,0.3119080409914549,3.014866032733831,0.0,0.3119080409914549,0.44175627638130827,2.2683150811501482,sim_basic
1,0,2,1,0.0,1.0,1.0,numberbar_mixed,0.47347054405221733,0.8302522095880364,0.3119080409914549,3.014866032733831,0.0,0.5265294559477827,0.44175627638130827,2.2683150811501482,sim_basic
1,0,3,1,0.0,1.0,1.0,numberbar_mixed,0.32579127418973186,0.8841826201677793,0.3119080409914549,3.014866032733831,0.0,0.6742087258102681,0.44175627638130827,2.2683150811501482,sim_basic
1,0,4,1,0.0,-1.0,1.0,numberbar_mixed,-1.7758256439148974,0.9120567409550624,0.3119080409914549,3.014866032733831,0.0,0.7758256439148974,0.44175627638130827,2.2683150811501482,sim_basic
1,0,5,1,0.0,1.0,1.0,numberbar_mixed,0.7780686538209872,0.6613000990756802,0.3119080409914549,3.014866032733831,0.0,0.22193134617901278,0.44175627638130827,2.2683150811501482,sim_basic
1,0,6,1,0.0,1.0,1.0,numberbar_mixed,0.5353827842508245,0.8023042491588993,0.3119080409914549,3.014866032733831,0.0,0.4646172157491754,0.44175627638130827,2.2683150811501482,sim_basic
1,0,7,1,0.0,1.0,1.0,numberbar_mixed,0.36839258883459913,0.8703674681577639,0.3119080409914549,3.014866032733831,0.0,0.6316074111654009,0.44175627638130827,2.2683150811501482,sim_basic
1,0,8,1,0.0,-1.0,1.0,numberbar_mixed,-1.746512021864571,0.9047051859996259,0.3119080409914549,3.014866032733831,0.0,0.7465120218645712,0.44175627638130827,2.2683150811501482,sim_basic
1,0,9,1,0.0,-1.0,1.0,numberbar_mixed,-1.2017608785567677,0.6475488079694399,0.3119080409914549,3.014866032733831,0.0,0.20176087855676772,0.44175627638130827,2.2683150811501482,sim_basic
1,0,10,0,1.0,-1.0,1.0,numberbar_mixed,-1.0,0.6275702042356907,0.3119080409914549,3.014866032733831,0.0,-0.17307800281404345,0.44175627638130827,2.2683150811501482,sim_basic
1,0,11,0,1.0,-1.0,1.0,numberbar_mixed,-0.688091959008545,0.3968628249958676,0.3119080409914549,3.014866032733831,-0.3119080409914549,-0.17307800281404345,0.44175627638130827,2.2683150811501482,sim_basic
1,0,12,0,1.0,-1.0,1.0,numberbar_mixed,-0.47347054405221733,0.25623906931247376,0.3119080409914549,3.014866032733831,-0.5265294559477827,-0.17307800281404345,0.44175627638130827,2.2683150811501482,sim_basic
1,0,13,1,0.0,-1.0,0.0,numberbar_mixed,-0.8269219971859565,0.8191859568990291,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.17307800281404345,0.44175627638130827,2.2683150811501482,sim_basic
1,0,14,1,0.0,-1.0,0.0,numberbar_mixed,-0.5689983769909435,0.6755151710466452,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.43100162300905653,0.44175627638130827,2.2683150811501482,sim_basic
1,0,15,1,0.0,-1.0,0.0,numberbar_mixed,-0.39152320789638095,0.5493817370961496,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.608476792103619,0.44175627638130827,2.2683150811501482,sim_basic
1,0,16,1,0.0,1.0,0.0,numberbar_mixed,1.7305960288812694,0.45760201834516545,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.7305960288812694,0.44175627638130827,2.2683150811501482,sim_basic
1,0,17,1,0.0,1.0,0.0,numberbar_mixed,1.1908092117653213,0.8111323570401271,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.19080921176532128,0.44175627638130827,2.2683150811501482,sim_basic
1,0,18,1,0.0,-1.0,0.0,numberbar_mixed,-1.1806137566709787,0.9293780939855226,0.3119080409914549,3.014866032733831,-0.6742087258102681,0.18061375667097868,0.44175627638130827,2.2683150811501482,sim_basic
1,0,19,1,0.0,-1.0,0.0,numberbar_mixed,-0.8123708326601715,0.8125967364854577,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.18762916733982854,0.44175627638130827,2.2683150811501482,sim_basic
1,0,20,1,0.0,1.0,0.0,numberbar_mixed,1.4410141623134596,0.6688637308195827,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.4410141623134597,0.44175627638130827,2.2683150811501482,sim_basic
1,0,21,1,0.0,-1.0,0.0,numberbar_mixed,-1.0084497420946739,0.8867659160520494,0.3119080409914549,3.014866032733831,-0.6742087258102681,0.008449742094673918,0.44175627638130827,2.2683150811501482,sim_basic
1,0,22,1,0.0,-1.0,0.0,numberbar_mixed,-0.6939061585995863,0.752095004410201,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.30609384140041374,0.44175627638130827,2.2683150811501482,sim_basic
1,0,23,1,0.0,1.0,0.0,numberbar_mixed,1.5225287519611164,0.6123722318762777,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.5225287519611165,0.44175627638130827,2.2683150811501482,sim_basic
1,0,24,1,0.0,-1.0,0.0,numberbar_mixed,-0.9523602084162401,0.8686439106002466,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.047639791583759916,0.44175627638130827,2.2683150811501482,sim_basic
1,0,25,1,0.0,-1.0,1.0,numberbar_mixed,-0.6553114014909169,0.7297706056436734,0.3119080409914549,3.014866032733831,-0.6742087258102681,-0.34468859850908307,0.44175627638130827,2.2683150811501482,sim_basic
